Sample 4464:		No. iterations:		14.		Error = 0.000792416
Sample 4465:		No. iterations:		4.		Error = 4.81242e-05
Sample 4466:		No. iterations:		7.		Error = 0.000568158
Sample 4467:		No. iterations:		5.		Error = 0.000143488
Sample 4468:		No. iterations:		1.		Error = 0.000368406
Sample 4469:		No. iterations:		12.		Error = 0.000993882
Sample 4470:		No. iterations:		42.		Error = 0.000818893
Sample 4471:		No. iterations:		5.		Error = 0.000301204
Sample 4472:		No. iterations:		6.		Error = 0.000195774
Sample 4473:		No. iterations:		1.		Error = 3.63398e-05
Sample 4474:		No. iterations:		6.		Error = 0.000981284
Sample 4475:		No. iterations:		8.		Error = 0.000789929
Sample 4476:		No. iterations:		12.		Error = 0.000530648
Sample 4477:		No. iterations:		11.		Error = 0.000192576
Sample 4478:		No. iterations:		37.		Error = 0.000149856
Sample 4479:		No. iterations:		7.		Error = 0.000687915
Sample 4480:		No. iterations:		7.		Error = 0.00088854
Sample 4481:		No. iterations:		1.		Error = 0.000219353
Sample 4482:		No. iterations:		56.		Error = 0.000563335
Sample 4483:		No. iterations:		1.		Error = 2.78865e-06
Sample 4484:		No. iterations:		7.		Error = 0.00074485
Sample 4485:		No. iterations:		4.		Error = 0.000308639
Sample 4486:		No. iterations:		9.		Error = 0.000959838
Sample 4487:		No. iterations:		7.		Error = 5.30543e-05
Sample 4488:		No. iterations:		8.		Error = 0.000995053
Sample 4489:		No. iterations:		6.		Error = 0.000947564
Sample 4490:		No. iterations:		15.		Error = 0.00068186
Sample 4491:		No. iterations:		6.		Error = 0.000922406
Sample 4492:		No. iterations:		6.		Error = 0.000514577
Sample 4493:		No. iterations:		5.		Error = 0.000663506
Sample 4494:		No. iterations:		1.		Error = 0.000149869
Sample 4495:		No. iterations:		1.		Error = 0.000144498
Sample 4496:		No. iterations:		5.		Error = 0.00079577
Sample 4497:		No. iterations:		8.		Error = 0.000987035
Sample 4498:		No. iterations:		1.		Error = 0.000558015
Sample 4499:		No. iterations:		25.		Error = 0.000801737
Sample 4500:		No. iterations:		9.		Error = 0.000431373
Sample 4501:		No. iterations:		42.		Error = 0.000628761
Sample 4502:		No. iterations:		7.		Error = 0.000534991
Sample 4503:		No. iterations:		512.		Error = 0.500005
Sample 4504:		No. iterations:		6.		Error = 0.000546717
Sample 4505:		No. iterations:		1.		Error = 8.27044e-05
Sample 4506:		No. iterations:		2.		Error = 0.000834562
Sample 4507:		No. iterations:		5.		Error = 0.000230335
Sample 4508:		No. iterations:		1.		Error = 0.00030718
Sample 4509:		No. iterations:		6.		Error = 0.000987554
Sample 4510:		No. iterations:		4.		Error = 0.000226035
Sample 4511:		No. iterations:		9.		Error = 0.000775181
Sample 4512:		No. iterations:		1.		Error = 9.62362e-06
Sample 4513:		No. iterations:		8.		Error = 0.000955689
Sample 4514:		No. iterations:		6.		Error = 0.000721876
Sample 4515:		No. iterations:		13.		Error = 0.000204938
Sample 4516:		No. iterations:		7.		Error = 0.000853808
Sample 4517:		No. iterations:		5.		Error = 0.00064884
Sample 4518:		No. iterations:		1.		Error = 0.000223995
Sample 4519:		No. iterations:		1.		Error = 1.81825e-07
Sample 4520:		No. iterations:		1.		Error = 1.29129e-07
Sample 4521:		No. iterations:		3.		Error = 0.000177108
Sample 4522:		No. iterations:		6.		Error = 0.00047154
Sample 4523:		No. iterations:		8.		Error = 0.000947194
Sample 4524:		No. iterations:		4.		Error = 6.66047e-05
Sample 4525:		No. iterations:		6.		Error = 0.000931012
Sample 4526:		No. iterations:		4.		Error = 0.000574652
Sample 4527:		No. iterations:		5.		Error = 0.000836545
Sample 4528:		No. iterations:		1.		Error = 2.66088e-06
Sample 4529:		No. iterations:		5.		Error = 0.000665501
Sample 4530:		No. iterations:		3.		Error = 0.00064988
Sample 4531:		No. iterations:		8.		Error = 0.000508564
Sample 4532:		No. iterations:		1.		Error = 0.000103368
Sample 4533:		No. iterations:		1.		Error = 2.19445e-06
Sample 4534:		No. iterations:		13.		Error = 0.000927346
Sample 4535:		No. iterations:		5.		Error = 0.000411652
Sample 4536:		No. iterations:		1.		Error = 2.51516e-07
Sample 4537:		No. iterations:		1.		Error = 0.000961926
Sample 4538:		No. iterations:		1.		Error = 8.84724e-05
Sample 4539:		No. iterations:		7.		Error = 0.000113056
Sample 4540:		No. iterations:		1.		Error = 7.19147e-07
Sample 4541:		No. iterations:		7.		Error = 0.000808493
Sample 4542:		No. iterations:		2.		Error = 0.000984404
Sample 4543:		No. iterations:		1.		Error = 0.000147067
Sample 4544:		No. iterations:		1.		Error = 6.88452e-06
Sample 4545:		No. iterations:		5.		Error = 0.000662058
Sample 4546:		No. iterations:		1.		Error = 2.11392e-06
Sample 4547:		No. iterations:		5.		Error = 0.000992903
Sample 4548:		No. iterations:		6.		Error = 0.000964285
Sample 4549:		No. iterations:		1.		Error = 8.52604e-07
Sample 4550:		No. iterations:		4.		Error = 0.000766706
Sample 4551:		No. iterations:		1.		Error = 0.000246597
Sample 4552:		No. iterations:		4.		Error = 0.000307532
Sample 4553:		No. iterations:		1.		Error = 5.35044e-06
Sample 4554:		No. iterations:		1.		Error = 0.000176718
Sample 4555:		No. iterations:		1.		Error = 2.04287e-05
Sample 4556:		No. iterations:		6.		Error = 0.000287118
Sample 4557:		No. iterations:		1.		Error = 3.68465e-07
Sample 4558:		No. iterations:		1.		Error = 0.000185697
Sample 4559:		No. iterations:		5.		Error = 0.000569293
Sample 4560:		No. iterations:		1.		Error = 2.43894e-05
Sample 4561:		No. iterations:		9.		Error = 0.000871586
Sample 4562:		No. iterations:		9.		Error = 0.000844494
Sample 4563:		No. iterations:		10.		Error = 0.000839468
Sample 4564:		No. iterations:		3.		Error = 0.000929347
Sample 4565:		No. iterations:		7.		Error = 0.000774856
Sample 4566:		No. iterations:		1.		Error = 4.54985e-05
Sample 4567:		No. iterations:		5.		Error = 0.000690442
Sample 4568:		No. iterations:		4.		Error = 0.000851823
Sample 4569:		No. iterations:		1.		Error = 0.000233671
Sample 4570:		No. iterations:		1.		Error = 5.24323e-05
Sample 4571:		No. iterations:		1.		Error = 0.000942161
Sample 4572:		No. iterations:		7.		Error = 0.000972724
Sample 4573:		No. iterations:		8.		Error = 0.000951299
Sample 4574:		No. iterations:		1.		Error = 2.29668e-06
Sample 4575:		No. iterations:		5.		Error = 0.0005868
Sample 4576:		No. iterations:		1.		Error = 1.85675e-05
Sample 4577:		No. iterations:		4.		Error = 0.000981751
Sample 4578:		No. iterations:		1.		Error = 0.000620202
Sample 4579:		No. iterations:		15.		Error = 0.000374582
Sample 4580:		No. iterations:		6.		Error = 0.000796378
Sample 4581:		No. iterations:		1.		Error = 4.8302e-07
Sample 4582:		No. iterations:		1.		Error = 0.000307427
Sample 4583:		No. iterations:		4.		Error = 0.000909026
Sample 4584:		No. iterations:		1.		Error = 0.000101244
Sample 4585:		No. iterations:		5.		Error = 0.000820935
Sample 4586:		No. iterations:		6.		Error = 0.000902082
Sample 4587:		No. iterations:		1.		Error = 0.000116324
Sample 4588:		No. iterations:		17.		Error = 0.00096108
Sample 4589:		No. iterations:		8.		Error = 0.000859052
Sample 4590:		No. iterations:		1.		Error = 7.024e-05
Sample 4591:		No. iterations:		10.		Error = 0.000618159
Sample 4592:		No. iterations:		9.		Error = 0.00096849
Sample 4593:		No. iterations:		3.		Error = 0.00070803
Sample 4594:		No. iterations:		9.		Error = 0.00077851
Sample 4595:		No. iterations:		5.		Error = 0.000743915
Sample 4596:		No. iterations:		7.		Error = 0.000717885
Sample 4597:		No. iterations:		4.		Error = 0.000110601
Sample 4598:		No. iterations:		1.		Error = 0.000938031
Sample 4599:		No. iterations:		1.		Error = 0.000212708
Sample 4600:		No. iterations:		6.		Error = 0.000769474
Sample 4601:		No. iterations:		10.		Error = 0.000810394
Sample 4602:		No. iterations:		16.		Error = 0.000869714
Sample 4603:		No. iterations:		6.		Error = 0.000307083
Sample 4604:		No. iterations:		9.		Error = 0.000900074
Sample 4605:		No. iterations:		4.		Error = 0.000989398
Sample 4606:		No. iterations:		1.		Error = 1.60643e-05
Sample 4607:		No. iterations:		1.		Error = 0.000115957
Sample 4608:		No. iterations:		1.		Error = 0.000680595
Sample 4609:		No. iterations:		1.		Error = 3.88218e-05
Sample 4610:		No. iterations:		7.		Error = 0.00041031
Sample 4611:		No. iterations:		1.		Error = 3.70326e-06
Sample 4612:		No. iterations:		12.		Error = 0.000203503
Sample 4613:		No. iterations:		1.		Error = 4.42763e-05
Sample 4614:		No. iterations:		3.		Error = 0.00076607
Sample 4615:		No. iterations:		4.		Error = 0.000308798
Sample 4616:		No. iterations:		1.		Error = 0.000519428
Sample 4617:		No. iterations:		1.		Error = 4.89761e-05
Sample 4618:		No. iterations:		4.		Error = 0.000833499
Sample 4619:		No. iterations:		6.		Error = 0.00098605
Sample 4620:		No. iterations:		5.		Error = 0.00076677
Sample 4621:		No. iterations:		7.		Error = 0.000705508
Sample 4622:		No. iterations:		1.		Error = 2.61468e-06
Sample 4623:		No. iterations:		4.		Error = 0.000893949
Sample 4624:		No. iterations:		5.		Error = 0.000946287
Sample 4625:		No. iterations:		2.		Error = 0.000552603
Sample 4626:		No. iterations:		1.		Error = 1.13683e-07
Sample 4627:		No. iterations:		4.		Error = 0.000159115
Sample 4628:		No. iterations:		9.		Error = 0.000974278
Sample 4629:		No. iterations:		1.		Error = 9.77425e-05
Sample 4630:		No. iterations:		1.		Error = 3.53862e-05
Sample 4631:		No. iterations:		4.		Error = 0.000521903
Sample 4632:		No. iterations:		9.		Error = 0.000964721
Sample 4633:		No. iterations:		4.		Error = 0.00066449
Sample 4634:		No. iterations:		1.		Error = 2.5798e-05
Sample 4635:		No. iterations:		20.		Error = 0.000998982
Sample 4636:		No. iterations:		13.		Error = 0.000641136
Sample 4637:		No. iterations:		265.		Error = 0.000558314
Sample 4638:		No. iterations:		512.		Error = 0.500013
Sample 4639:		No. iterations:		23.		Error = 0.000872025
Sample 4640:		No. iterations:		32.		Error = 0.000156689
Sample 4641:		No. iterations:		13.		Error = 0.000468471
Sample 4642:		No. iterations:		1.		Error = 0.000474493
Sample 4643:		No. iterations:		5.		Error = 0.000219901
Sample 4644:		No. iterations:		7.		Error = 0.00084207
Sample 4645:		No. iterations:		6.		Error = 0.00094349
Sample 4646:		No. iterations:		512.		Error = 0.499772
Sample 4647:		No. iterations:		14.		Error = 0.000236527
Sample 4648:		No. iterations:		18.		Error = 0.000981204
Sample 4649:		No. iterations:		1.		Error = 3.02745e-05
Sample 4650:		No. iterations:		11.		Error = 0.000477166
Sample 4651:		No. iterations:		1.		Error = 0.000216919
Sample 4652:		No. iterations:		1.		Error = 2.67984e-05
Sample 4653:		No. iterations:		3.		Error = 0.000429414
Sample 4654:		No. iterations:		1.		Error = 0.000370637
Sample 4655:		No. iterations:		65.		Error = 0.000111476
Sample 4656:		No. iterations:		1.		Error = 6.93612e-05
Sample 4657:		No. iterations:		1.		Error = 0.000529308
Sample 4658:		No. iterations:		1.		Error = 3.9288e-05
Sample 4659:		No. iterations:		5.		Error = 0.000634864
Sample 4660:		No. iterations:		4.		Error = 4.86886e-05
Sample 4661:		No. iterations:		1.		Error = 0.000271373
Sample 4662:		No. iterations:		7.		Error = 0.000954182
Sample 4663:		No. iterations:		21.		Error = 0.000364217
Sample 4664:		No. iterations:		5.		Error = 0.000262107
Sample 4665:		No. iterations:		1.		Error = 0.000258271
Sample 4666:		No. iterations:		512.		Error = 0.499985
Sample 4667:		No. iterations:		512.		Error = 0.500009
Sample 4668:		No. iterations:		12.		Error = 0.00090539
Sample 4669:		No. iterations:		1.		Error = 9.30006e-06
Sample 4670:		No. iterations:		3.		Error = 0.000500143
Sample 4671:		No. iterations:		10.		Error = 0.000126486
Sample 4672:		No. iterations:		7.		Error = 0.000917498
Sample 4673:		No. iterations:		5.		Error = 0.000751995
Sample 4674:		No. iterations:		512.		Error = 0.500009
Sample 4675:		No. iterations:		1.		Error = 7.14283e-05
Sample 4676:		No. iterations:		1.		Error = 0.000145978
Sample 4677:		No. iterations:		6.		Error = 0.000886942
Sample 4678:		No. iterations:		4.		Error = 0.000310651
Sample 4679:		No. iterations:		4.		Error = 0.000389685
Sample 4680:		No. iterations:		19.		Error = 0.000532662
Sample 4681:		No. iterations:		11.		Error = 0.000835453
Sample 4682:		No. iterations:		10.		Error = 0.000880134
Sample 4683:		No. iterations:		9.		Error = 0.000191728
Sample 4684:		No. iterations:		512.		Error = 0.5
Sample 4685:		No. iterations:		9.		Error = 0.000948194
Sample 4686:		No. iterations:		5.		Error = 0.000471407
Sample 4687:		No. iterations:		10.		Error = 0.000959384
Sample 4688:		No. iterations:		14.		Error = 0.000654953
Sample 4689:		No. iterations:		4.		Error = 0.000981834
Sample 4690:		No. iterations:		81.		Error = 0.000915817
Sample 4691:		No. iterations:		1.		Error = 0.000309175
Sample 4692:		No. iterations:		19.		Error = 0.000952175
Sample 4693:		No. iterations:		6.		Error = 0.000939609
Sample 4694:		No. iterations:		8.		Error = 0.000992246
Sample 4695:		No. iterations:		512.		Error = 0.500018
Sample 4696:		No. iterations:		11.		Error = 0.00013723
Sample 4697:		No. iterations:		1.		Error = 0.000931554
Sample 4698:		No. iterations:		1.		Error = 2.61723e-06
Sample 4699:		No. iterations:		18.		Error = 0.000993043
Sample 4700:		No. iterations:		512.		Error = 0.500005
Sample 4701:		No. iterations:		1.		Error = 0.000190557
Sample 4702:		No. iterations:		3.		Error = 0.000325414
Sample 4703:		No. iterations:		512.		Error = 0.500024
Sample 4704:		No. iterations:		16.		Error = 0.000925263
Sample 4705:		No. iterations:		1.		Error = 7.52603e-05
Sample 4706:		No. iterations:		6.		Error = 0.000724768
Sample 4707:		No. iterations:		4.		Error = 0.000194563
Sample 4708:		No. iterations:		1.		Error = 1.94746e-06
Sample 4709:		No. iterations:		1.		Error = 0.000146461
Sample 4710:		No. iterations:		512.		Error = 0.500013
Sample 4711:		No. iterations:		27.		Error = 0.000146335
Sample 4712:		No. iterations:		7.		Error = 0.000700146
Sample 4713:		No. iterations:		512.		Error = 0.500016
Sample 4714:		No. iterations:		1.		Error = 0.000879477
Sample 4715:		No. iterations:		4.		Error = 0.000482446
Sample 4716:		No. iterations:		134.		Error = 0.000119376
Sample 4717:		No. iterations:		4.		Error = 0.000371588
Sample 4718:		No. iterations:		1.		Error = 5.88004e-05
Sample 4719:		No. iterations:		3.		Error = 0.000115227
Sample 4720:		No. iterations:		1.		Error = 0.000134268
Sample 4721:		No. iterations:		5.		Error = 0.000147095
Sample 4722:		No. iterations:		6.		Error = 0.000597214
Sample 4723:		No. iterations:		1.		Error = 4.79129e-06
Sample 4724:		No. iterations:		25.		Error = 0.000797712
Sample 4725:		No. iterations:		512.		Error = 0.500015
Sample 4726:		No. iterations:		13.		Error = 0.00077398
Sample 4727:		No. iterations:		11.		Error = 0.000679522
Sample 4728:		No. iterations:		65.		Error = 0.000286578
Sample 4729:		No. iterations:		9.		Error = 0.000874561
Sample 4730:		No. iterations:		11.		Error = 0.000961194
Sample 4731:		No. iterations:		8.		Error = 0.000912711
Sample 4732:		No. iterations:		1.		Error = 1.61804e-08
Sample 4733:		No. iterations:		512.		Error = 0.500012
Sample 4734:		No. iterations:		8.		Error = 0.000970602
Sample 4735:		No. iterations:		1.		Error = 7.88225e-06
Sample 4736:		No. iterations:		1.		Error = 1.52488e-05
Sample 4737:		No. iterations:		1.		Error = 5.47552e-05
Sample 4738:		No. iterations:		1.		Error = 1.36175e-06
Sample 4739:		No. iterations:		5.		Error = 0.000412313
Sample 4740:		No. iterations:		1.		Error = 1.51332e-05
Sample 4741:		No. iterations:		14.		Error = 0.000934982
Sample 4742:		No. iterations:		512.		Error = 0.500018
Sample 4743:		No. iterations:		14.		Error = 0.000759386
Sample 4744:		No. iterations:		1.		Error = 0.000641014
Sample 4745:		No. iterations:		1.		Error = 0.000343827
Sample 4746:		No. iterations:		25.		Error = 0.000907988
Sample 4747:		No. iterations:		44.		Error = 0.000280843
Sample 4748:		No. iterations:		7.		Error = 2.53983e-05
Sample 4749:		No. iterations:		7.		Error = 0.000571527
Sample 4750:		No. iterations:		6.		Error = 0.0008631
Sample 4751:		No. iterations:		1.		Error = 7.14132e-07
Sample 4752:		No. iterations:		1.		Error = 0.000782002
Sample 4753:		No. iterations:		4.		Error = 0.000540666
Sample 4754:		No. iterations:		8.		Error = 0.000801343
Sample 4755:		No. iterations:		10.		Error = 8.30334e-05
Sample 4756:		No. iterations:		4.		Error = 0.000518161
Sample 4757:		No. iterations:		7.		Error = 0.000708586
Sample 4758:		No. iterations:		15.		Error = 0.000925258
Sample 4759:		No. iterations:		2.		Error = 0.000986307
Sample 4760:		No. iterations:		5.		Error = 0.000321739
Sample 4761:		No. iterations:		4.		Error = 0.000842249
Sample 4762:		No. iterations:		15.		Error = 0.000936951
Sample 4763:		No. iterations:		512.		Error = 0.500006
Sample 4764:		No. iterations:		1.		Error = 3.61338e-08
Sample 4765:		No. iterations:		1.		Error = 8.83925e-06
Sample 4766:		No. iterations:		512.		Error = 0.500001
Sample 4767:		No. iterations:		1.		Error = 4.28186e-09
Sample 4768:		No. iterations:		4.		Error = 0.000243551
Sample 4769:		No. iterations:		512.		Error = 0.499994
Sample 4770:		No. iterations:		144.		Error = 0.000211789
Sample 4771:		No. iterations:		512.		Error = 0.500006
Sample 4772:		No. iterations:		1.		Error = 0.000288565
Sample 4773:		No. iterations:		1.		Error = 2.04896e-08
Sample 4774:		No. iterations:		4.		Error = 0.000272744
Sample 4775:		No. iterations:		11.		Error = 0.000223169
Sample 4776:		No. iterations:		1.		Error = 0.000213517
Sample 4777:		No. iterations:		5.		Error = 0.000631236
Sample 4778:		No. iterations:		6.		Error = 0.000874421
Sample 4779:		No. iterations:		512.		Error = 0.500003
Sample 4780:		No. iterations:		10.		Error = 0.000345568
Sample 4781:		No. iterations:		6.		Error = 0.000370206
Sample 4782:		No. iterations:		1.		Error = 0.000622233
Sample 4783:		No. iterations:		1.		Error = 6.22953e-08
Sample 4784:		No. iterations:		6.		Error = 0.000772498
Sample 4785:		No. iterations:		512.		Error = 0.500008
Sample 4786:		No. iterations:		1.		Error = 0.000926538
Sample 4787:		No. iterations:		5.		Error = 0.000709184
Sample 4788:		No. iterations:		8.		Error = 2.06685e-05
Sample 4789:		No. iterations:		1.		Error = 3.86025e-06
Sample 4790:		No. iterations:		1.		Error = 9.37115e-07
Sample 4791:		No. iterations:		1.		Error = 0.000233015
Sample 4792:		No. iterations:		3.		Error = 0.000277049
Sample 4793:		No. iterations:		33.		Error = 0.00098075
Sample 4794:		No. iterations:		1.		Error = 9.02464e-06
Sample 4795:		No. iterations:		7.		Error = 0.000617491
Sample 4796:		No. iterations:		1.		Error = 4.75944e-05
Sample 4797:		No. iterations:		1.		Error = 0.000686052
Sample 4798:		No. iterations:		33.		Error = 0.000630835
Sample 4799:		No. iterations:		7.		Error = 0.000976624
Sample 4800:		No. iterations:		1.		Error = 0.0002047
Sample 4801:		No. iterations:		512.		Error = 0.500006
Sample 4802:		No. iterations:		512.		Error = 0.499998
Sample 4803:		No. iterations:		6.		Error = 0.000150178
Sample 4804:		No. iterations:		5.		Error = 0.000992884
Sample 4805:		No. iterations:		26.		Error = 0.000778722
Sample 4806:		No. iterations:		11.		Error = 0.000878087
Sample 4807:		No. iterations:		8.		Error = 0.000996719
Sample 4808:		No. iterations:		6.		Error = 8.14914e-05
Sample 4809:		No. iterations:		1.		Error = 2.85057e-06
Sample 4810:		No. iterations:		1.		Error = 3.02589e-06
Sample 4811:		No. iterations:		1.		Error = 3.15426e-07
Sample 4812:		No. iterations:		55.		Error = 0.000224938
Sample 4813:		No. iterations:		10.		Error = 0.000777365
Sample 4814:		No. iterations:		1.		Error = 9.0615e-07
Sample 4815:		No. iterations:		417.		Error = 0.00087906
Sample 4816:		No. iterations:		1.		Error = 3.38142e-08
Sample 4817:		No. iterations:		4.		Error = 0.000245644
Sample 4818:		No. iterations:		512.		Error = 0.500027
Sample 4819:		No. iterations:		512.		Error = 0.500001
Sample 4820:		No. iterations:		1.		Error = 0.000929992
Sample 4821:		No. iterations:		512.		Error = 0.500002
Sample 4822:		No. iterations:		4.		Error = 0.000347018
Sample 4823:		No. iterations:		4.		Error = 1.95823e-05
Sample 4824:		No. iterations:		5.		Error = 0.000122693
Sample 4825:		No. iterations:		1.		Error = 0.000200232
Sample 4826:		No. iterations:		121.		Error = 0.000120175
Sample 4827:		No. iterations:		1.		Error = 7.60876e-07
Sample 4828:		No. iterations:		512.		Error = 0.50001
Sample 4829:		No. iterations:		512.		Error = 0.5
Sample 4830:		No. iterations:		1.		Error = 0.000190632
Sample 4831:		No. iterations:		4.		Error = 0.000431568
Sample 4832:		No. iterations:		5.		Error = 0.000159149
Sample 4833:		No. iterations:		6.		Error = 0.00076047
Sample 4834:		No. iterations:		1.		Error = 5.17322e-07
Sample 4835:		No. iterations:		5.		Error = 0.000750628
Sample 4836:		No. iterations:		4.		Error = 0.000477827
Sample 4837:		No. iterations:		4.		Error = 0.000467718
Sample 4838:		No. iterations:		1.		Error = 8.53356e-07
Sample 4839:		No. iterations:		1.		Error = 0.000229828
Sample 4840:		No. iterations:		1.		Error = 0.000261501
Sample 4841:		No. iterations:		1.		Error = 7.52139e-05
Sample 4842:		No. iterations:		512.		Error = 0.500007
Sample 4843:		No. iterations:		7.		Error = 0.000252997
Sample 4844:		No. iterations:		13.		Error = 0.000869854
Sample 4845:		No. iterations:		4.		Error = 0.000963165
Sample 4846:		No. iterations:		512.		Error = 0.499993
Sample 4847:		No. iterations:		38.		Error = 0.000217019
Sample 4848:		No. iterations:		10.		Error = 0.000311279
Sample 4849:		No. iterations:		9.		Error = 0.000653342
Sample 4850:		No. iterations:		14.		Error = 0.000919681
Sample 4851:		No. iterations:		42.		Error = 0.00063708
Sample 4852:		No. iterations:		6.		Error = 0.000413327
Sample 4853:		No. iterations:		1.		Error = 1.21994e-05
Sample 4854:		No. iterations:		4.		Error = 0.000312201
Sample 4855:		No. iterations:		6.		Error = 0.000977221
Sample 4856:		No. iterations:		1.		Error = 0.00015978
Sample 4857:		No. iterations:		7.		Error = 0.000863602
Sample 4858:		No. iterations:		512.		Error = 0.500007
Sample 4859:		No. iterations:		31.		Error = 7.35246e-05
Sample 4860:		No. iterations:		4.		Error = 4.5108e-05
Sample 4861:		No. iterations:		5.		Error = 8.25894e-05
Sample 4862:		No. iterations:		5.		Error = 0.00096763
Sample 4863:		No. iterations:		1.		Error = 1.80439e-06
Sample 4864:		No. iterations:		1.		Error = 0.000238339
Sample 4865:		No. iterations:		11.		Error = 0.000189255
Sample 4866:		No. iterations:		6.		Error = 7.43795e-06
Sample 4867:		No. iterations:		512.		Error = 0.499999
Sample 4868:		No. iterations:		512.		Error = 0.500001
Sample 4869:		No. iterations:		1.		Error = 6.18168e-07
Sample 4870:		No. iterations:		10.		Error = 0.00020415
Sample 4871:		No. iterations:		1.		Error = 2.32697e-05
Sample 4872:		No. iterations:		512.		Error = 0.5
Sample 4873:		No. iterations:		4.		Error = 3.18187e-05
Sample 4874:		No. iterations:		28.		Error = 0.00058501
Sample 4875:		No. iterations:		341.		Error = 3.21817e-05
Sample 4876:		No. iterations:		3.		Error = 0.000305479
Sample 4877:		No. iterations:		1.		Error = 0.000764453
Sample 4878:		No. iterations:		1.		Error = 1.17633e-05
Sample 4879:		No. iterations:		5.		Error = 0.000857538
Sample 4880:		No. iterations:		123.		Error = 0.000230317
Sample 4881:		No. iterations:		5.		Error = 0.000767034
Sample 4882:		No. iterations:		1.		Error = 0.000144629
Sample 4883:		No. iterations:		512.		Error = 0.500003
Sample 4884:		No. iterations:		1.		Error = 7.06505e-05
Sample 4885:		No. iterations:		1.		Error = 3.40679e-06
Sample 4886:		No. iterations:		5.		Error = 0.000317093
Sample 4887:		No. iterations:		512.		Error = 0.500002
Sample 4888:		No. iterations:		40.		Error = 0.000262651
Sample 4889:		No. iterations:		5.		Error = 0.000914698
Sample 4890:		No. iterations:		1.		Error = 1.75993e-05
Sample 4891:		No. iterations:		6.		Error = 0.000763888
Sample 4892:		No. iterations:		1.		Error = 4.32285e-06
Sample 4893:		No. iterations:		1.		Error = 0.000114914
Sample 4894:		No. iterations:		9.		Error = 0.000889339
Sample 4895:		No. iterations:		1.		Error = 3.85237e-05
Sample 4896:		No. iterations:		1.		Error = 3.24564e-05
Sample 4897:		No. iterations:		1.		Error = 1.06866e-05
Sample 4898:		No. iterations:		1.		Error = 1.51559e-05
Sample 4899:		No. iterations:		1.		Error = 0.000145681
Sample 4900:		No. iterations:		5.		Error = 0.000974248
Sample 4901:		No. iterations:		1.		Error = 2.33983e-08
Sample 4902:		No. iterations:		7.		Error = 0.000723371
Sample 4903:		No. iterations:		3.		Error = 0.000740328
Sample 4904:		No. iterations:		1.		Error = 2.45198e-07
Sample 4905:		No. iterations:		38.		Error = 0.000536231
Sample 4906:		No. iterations:		512.		Error = 0.500007
Sample 4907:		No. iterations:		6.		Error = 0.000910778
Sample 4908:		No. iterations:		1.		Error = 1.36042e-05
Sample 4909:		No. iterations:		17.		Error = 0.000677386
Sample 4910:		No. iterations:		7.		Error = 0.000795165
Sample 4911:		No. iterations:		512.		Error = 0.500004
Sample 4912:		No. iterations:		9.		Error = 0.000949555
Sample 4913:		No. iterations:		7.		Error = 0.000960106
Sample 4914:		No. iterations:		14.		Error = 0.000711756
Sample 4915:		No. iterations:		1.		Error = 0.000225333
Sample 4916:		No. iterations:		22.		Error = 0.000897974
Sample 4917:		No. iterations:		7.		Error = 0.000915157
Sample 4918:		No. iterations:		5.		Error = 0.000279091
Sample 4919:		No. iterations:		30.		Error = 0.0002769
Sample 4920:		No. iterations:		512.		Error = 0.499998
Sample 4921:		No. iterations:		1.		Error = 4.72171e-08
Sample 4922:		No. iterations:		1.		Error = 0.000205178
Sample 4923:		No. iterations:		512.		Error = 0.50001
Sample 4924:		No. iterations:		512.		Error = 0.5
Sample 4925:		No. iterations:		4.		Error = 0.000379876
Sample 4926:		No. iterations:		1.		Error = 2.77475e-06
Sample 4927:		No. iterations:		1.		Error = 4.20801e-05
Sample 4928:		No. iterations:		37.		Error = 0.00058191
Sample 4929:		No. iterations:		1.		Error = 0.000234061
Sample 4930:		No. iterations:		6.		Error = 0.000149067
Sample 4931:		No. iterations:		512.		Error = 0.500008
Sample 4932:		No. iterations:		1.		Error = 6.23955e-06
Sample 4933:		No. iterations:		1.		Error = 8.10607e-06
Sample 4934:		No. iterations:		1.		Error = 0.000200269
Sample 4935:		No. iterations:		512.		Error = 0.5
Sample 4936:		No. iterations:		25.		Error = 0.000833967
Sample 4937:		No. iterations:		1.		Error = 1.97127e-10
Sample 4938:		No. iterations:		6.		Error = 0.000946685
Sample 4939:		No. iterations:		1.		Error = 2.25547e-06
Sample 4940:		No. iterations:		512.		Error = 0.50001
Sample 4941:		No. iterations:		36.		Error = 0.000800456
Sample 4942:		No. iterations:		12.		Error = 0.000761863
Sample 4943:		No. iterations:		13.		Error = 0.000984684
Sample 4944:		No. iterations:		512.		Error = 0.500004
Sample 4945:		No. iterations:		1.		Error = 1.55368e-07
Sample 4946:		No. iterations:		56.		Error = 0.000385984
Sample 4947:		No. iterations:		1.		Error = 6.77705e-07
Sample 4948:		No. iterations:		6.		Error = 0.000228011
Sample 4949:		No. iterations:		58.		Error = 0.000986587
Sample 4950:		No. iterations:		9.		Error = 0.000695096
Sample 4951:		No. iterations:		7.		Error = 0.000906144
Sample 4952:		No. iterations:		3.		Error = 0.000931973
Sample 4953:		No. iterations:		17.		Error = 0.000198488
Sample 4954:		No. iterations:		1.		Error = 0.000647908
Sample 4955:		No. iterations:		45.		Error = 0.00063693
Sample 4956:		No. iterations:		512.		Error = 0.500005
